variable,frequency,timestep,zfp_level,zfp_size,zfp_ratio,all_zfp_levs
FLNS,daily,30,12,2781877.0,3.571517360400909,[12.0]
TMQ,daily,41,14,2881041.0,3.2690395589649714,[14.0]
U,daily,38,16,82211546.0,3.494301834440627,[16.0]
CLOUD,daily,38,100000,219526652.0,1.0,[100000.0]
FLNT,daily,46,14,2607662.0,3.3037675128141606,[14.0]
FSNS,daily,37,12,2619130.0,3.5527896667977537,[12.0]
TS,daily,50,18,3159450.0,2.4362610580955546,[18.0]
CCN3,daily,49,22,174787669.0,1.5590727856208209,[22.0]
LHFLX,daily,41,12,2888908.0,3.619439940628085,[12.0]
CLOUD,daily,39,100000,219526652.0,1.0,[100000.0]
PRECC,daily,48,12,2637643.0,3.162337359528943,[12.0]
QFLX,daily,43,12,2892402.0,3.6049501417852707,[12.0]
FSNT,daily,39,12,2347328.0,3.78338860184857,[12.0]
U,daily,39,16,82211546.0,3.494301834440627,[16.0]
TMQ,daily,42,14,2881041.0,3.2690395589649714,[14.0]
PS,daily,32,20,3735557.0,2.02660567085444,[20.0]
PRECL,daily,32,12,3316115.0,3.212311696066029,[12.0]
FLNS,daily,31,12,2781877.0,3.571517360400909,[12.0]
TS,daily,51,18,3159450.0,2.4362610580955546,[18.0]
SHFLX,daily,35,12,3075939.0,3.451242043486558,[12.0]
U,daily,40,14,58510879.0,4.909718686673635,[14.0]
PRECC,daily,49,12,2637643.0,3.162337359528943,[12.0]
CLOUD,daily,40,100000,219526652.0,1.0,[100000.0]
QFLX,daily,44,12,2892402.0,3.6049501417852707,[12.0]
PRECL,daily,33,12,3316115.0,3.212311696066029,[12.0]
FLNS,daily,32,12,2781877.0,3.571517360400909,[12.0]
FSNT,daily,40,14,3123179.0,2.843530261954246,[14.0]
CCN3,daily,50,22,174787669.0,1.5590727856208209,[22.0]
LHFLX,daily,42,12,2888908.0,3.619439940628085,[12.0]
FLNT,daily,47,14,2607662.0,3.3037675128141606,[14.0]
PS,daily,33,20,3735557.0,2.02660567085444,[20.0]
TMQ,daily,43,14,2881041.0,3.2690395589649714,[14.0]
U,daily,41,16,82211546.0,3.494301834440627,[16.0]
TMQ,daily,44,14,2881041.0,3.2690395589649714,[14.0]
QFLX,daily,45,12,2892402.0,3.6049501417852707,[12.0]
FSNS,daily,38,12,2619130.0,3.5527896667977537,[12.0]
TS,daily,52,18,3159450.0,2.4362610580955546,[18.0]
FSNT,daily,41,14,3123179.0,2.843530261954246,[14.0]
CLOUD,daily,41,100000,219526652.0,1.0,[100000.0]
PRECL,daily,34,12,3316115.0,3.212311696066029,[12.0]
LHFLX,daily,43,12,2888908.0,3.619439940628085,[12.0]
CCN3,daily,51,22,174787669.0,1.5590727856208209,[22.0]
FLNS,daily,33,12,2781877.0,3.571517360400909,[12.0]
PRECC,daily,50,12,2637643.0,3.162337359528943,[12.0]
SHFLX,daily,36,12,3075939.0,3.451242043486558,[12.0]
PS,daily,34,20,3735557.0,2.02660567085444,[20.0]
PRECL,daily,35,12,3316115.0,3.212311696066029,[12.0]
FLNT,daily,48,14,2607662.0,3.3037675128141606,[14.0]
U,daily,42,16,82211546.0,3.494301834440627,[16.0]
QFLX,daily,46,12,2892402.0,3.6049501417852707,[12.0]
FSNT,daily,42,12,2347328.0,3.78338860184857,[12.0]
LHFLX,daily,44,12,2888908.0,3.619439940628085,[12.0]
CCN3,daily,52,24,201323009.0,1.3535795006918458,[24.0]
FSNS,daily,39,12,2619130.0,3.5527896667977537,[12.0]
PRECC,daily,51,12,2637643.0,3.162337359528943,[12.0]
U,daily,43,16,82211546.0,3.494301834440627,[16.0]
TMQ,daily,45,14,2881041.0,3.2690395589649714,[14.0]
SHFLX,daily,37,12,3075939.0,3.451242043486558,[12.0]
QFLX,daily,47,12,2892402.0,3.6049501417852707,[12.0]
TS,daily,53,18,3159450.0,2.4362610580955546,[18.0]
CLOUD,daily,42,100000,219526652.0,1.0,[100000.0]
FSNT,daily,43,12,2347328.0,3.78338860184857,[12.0]
FLNS,daily,34,12,2781877.0,3.571517360400909,[12.0]
FLNT,daily,49,16,3435410.0,2.507738232117855,[16.0]
PRECC,daily,52,12,2637643.0,3.162337359528943,[12.0]
LHFLX,daily,45,12,2888908.0,3.619439940628085,[12.0]
PS,daily,35,20,3735557.0,2.02660567085444,[20.0]
CCN3,daily,53,22,174787669.0,1.5590727856208209,[22.0]
FSNS,daily,40,12,2619130.0,3.5527896667977537,[12.0]
SHFLX,daily,38,12,3075939.0,3.451242043486558,[12.0]
PRECL,daily,36,12,3316115.0,3.212311696066029,[12.0]
FLNT,daily,50,16,3435410.0,2.507738232117855,[16.0]
TMQ,daily,46,14,2881041.0,3.2690395589649714,[14.0]
U,daily,44,16,82211546.0,3.494301834440627,[16.0]
CLOUD,daily,43,100000,219526652.0,1.0,[100000.0]
QFLX,daily,48,12,2892402.0,3.6049501417852707,[12.0]
PRECC,daily,53,12,2637643.0,3.162337359528943,[12.0]
LHFLX,daily,46,12,2888908.0,3.619439940628085,[12.0]
FLNS,daily,35,12,2781877.0,3.571517360400909,[12.0]
FSNS,daily,41,12,2619130.0,3.5527896667977537,[12.0]
FLNT,daily,51,16,3435410.0,2.507738232117855,[16.0]
CCN3,daily,54,22,174787669.0,1.5590727856208209,[22.0]
TS,daily,54,18,3159450.0,2.4362610580955546,[18.0]
QFLX,daily,49,12,2892402.0,3.6049501417852707,[12.0]
TMQ,daily,47,14,2881041.0,3.2690395589649714,[14.0]
FSNT,daily,44,12,2347328.0,3.78338860184857,[12.0]
U,daily,45,16,82211546.0,3.494301834440627,[16.0]
PS,daily,36,20,3735557.0,2.02660567085444,[20.0]
PRECL,daily,37,12,3316115.0,3.212311696066029,[12.0]
SHFLX,daily,39,12,3075939.0,3.451242043486558,[12.0]
FLNS,daily,36,12,2781877.0,3.571517360400909,[12.0]
LHFLX,daily,47,12,2888908.0,3.619439940628085,[12.0]
U,daily,46,16,82211546.0,3.494301834440627,[16.0]
CLOUD,daily,44,100000,219526652.0,1.0,[100000.0]
FLNT,daily,52,16,3435410.0,2.507738232117855,[16.0]
CCN3,daily,55,24,201323009.0,1.3535795006918458,[24.0]
TMQ,daily,48,12,2085061.0,4.51700789569226,[12.0]
PRECC,daily,54,12,2637643.0,3.162337359528943,[12.0]
FSNS,daily,42,12,2619130.0,3.5527896667977537,[12.0]
PRECL,daily,38,12,3316115.0,3.212311696066029,[12.0]
TS,daily,55,18,3159450.0,2.4362610580955546,[18.0]
FSNT,daily,45,12,2347328.0,3.78338860184857,[12.0]
LHFLX,daily,48,12,2888908.0,3.619439940628085,[12.0]
U,daily,47,16,82211546.0,3.494301834440627,[16.0]
PS,daily,37,20,3735557.0,2.02660567085444,[20.0]
QFLX,daily,50,12,2892402.0,3.6049501417852707,[12.0]
CCN3,daily,56,24,201323009.0,1.3535795006918458,[24.0]
TMQ,daily,49,14,2881041.0,3.2690395589649714,[14.0]
SHFLX,daily,40,12,3075939.0,3.451242043486558,[12.0]
PRECC,daily,55,12,2637643.0,3.162337359528943,[12.0]
CLOUD,daily,45,24,181960442.0,1.206452620070026,[24.0]
FLNT,daily,53,14,2607662.0,3.3037675128141606,[14.0]
FSNS,daily,43,12,2619130.0,3.5527896667977537,[12.0]
PRECL,daily,39,12,3316115.0,3.212311696066029,[12.0]
CCN3,daily,57,24,201323009.0,1.3535795006918458,[24.0]
TS,daily,56,18,3159450.0,2.4362610580955546,[18.0]
LHFLX,daily,49,12,2888908.0,3.619439940628085,[12.0]
U,daily,48,16,82211546.0,3.494301834440627,[16.0]
FLNS,daily,37,12,2781877.0,3.571517360400909,[12.0]
PS,daily,38,20,3735557.0,2.02660567085444,[20.0]
QFLX,daily,51,12,2892402.0,3.6049501417852707,[12.0]
PRECC,daily,56,12,2637643.0,3.162337359528943,[12.0]
FSNT,daily,46,12,2347328.0,3.78338860184857,[12.0]
FLNT,daily,54,14,2607662.0,3.3037675128141606,[14.0]
PS,daily,39,20,3735557.0,2.02660567085444,[20.0]
PRECL,daily,40,12,3316115.0,3.212311696066029,[12.0]
SHFLX,daily,41,12,3075939.0,3.451242043486558,[12.0]
U,daily,49,18,107430722.0,2.674020528317775,[18.0]
FSNS,daily,44,12,2619130.0,3.5527896667977537,[12.0]
LHFLX,daily,50,12,2888908.0,3.619439940628085,[12.0]
CLOUD,daily,46,100000,219526652.0,1.0,[100000.0]
FLNS,daily,38,12,2781877.0,3.571517360400909,[12.0]
PRECC,daily,57,12,2637643.0,3.162337359528943,[12.0]
TS,daily,57,18,3159450.0,2.4362610580955546,[18.0]
CCN3,daily,58,24,201323009.0,1.3535795006918458,[24.0]
FLNT,daily,55,16,3435410.0,2.507738232117855,[16.0]
QFLX,daily,52,12,2892402.0,3.6049501417852707,[12.0]
PS,daily,40,20,3735557.0,2.02660567085444,[20.0]
TMQ,daily,50,14,2881041.0,3.2690395589649714,[14.0]
LHFLX,daily,51,12,2888908.0,3.619439940628085,[12.0]
FSNT,daily,47,14,3123179.0,2.843530261954246,[14.0]
CLOUD,daily,47,100000,219526652.0,1.0,[100000.0]
FSNS,daily,45,12,2619130.0,3.5527896667977537,[12.0]
U,daily,50,16,82211546.0,3.494301834440627,[16.0]
FLNS,daily,39,12,2781877.0,3.571517360400909,[12.0]
PRECL,daily,41,12,3316115.0,3.212311696066029,[12.0]
PRECC,daily,58,12,2637643.0,3.162337359528943,[12.0]
SHFLX,daily,42,12,3075939.0,3.451242043486558,[12.0]
QFLX,daily,53,12,2892402.0,3.6049501417852707,[12.0]
PS,daily,41,20,3735557.0,2.02660567085444,[20.0]
FLNT,daily,56,16,3435410.0,2.507738232117855,[16.0]
CCN3,daily,59,24,201323009.0,1.3535795006918458,[24.0]
LHFLX,daily,52,12,2888908.0,3.619439940628085,[12.0]
CLOUD,daily,48,100000,219526652.0,1.0,[100000.0]
TS,daily,58,18,3159450.0,2.4362610580955546,[18.0]
U,daily,51,16,82211546.0,3.494301834440627,[16.0]
FLNS,daily,40,12,2781877.0,3.571517360400909,[12.0]
FLNT,daily,57,16,3435410.0,2.507738232117855,[16.0]
LHFLX,daily,53,12,2888908.0,3.619439940628085,[12.0]
FSNT,daily,48,14,3123179.0,2.843530261954246,[14.0]
U,daily,52,14,58510879.0,4.909718686673635,[14.0]
PRECC,daily,59,12,2637643.0,3.162337359528943,[12.0]
SHFLX,daily,43,14,3905705.0,2.7180265790683116,[14.0]
PS,daily,42,20,3735557.0,2.02660567085444,[20.0]
FSNS,daily,46,12,2619130.0,3.5527896667977537,[12.0]
FLNT,daily,58,14,2607662.0,3.3037675128141606,[14.0]
PRECL,daily,42,12,3316115.0,3.212311696066029,[12.0]
TMQ,daily,51,14,2881041.0,3.2690395589649714,[14.0]
QFLX,daily,54,12,2892402.0,3.6049501417852707,[12.0]
FSNT,daily,49,12,2347328.0,3.78338860184857,[12.0]
FLNT,daily,59,14,2607662.0,3.3037675128141606,[14.0]
CLOUD,daily,49,100000,219526652.0,1.0,[100000.0]
LHFLX,daily,54,12,2888908.0,3.619439940628085,[12.0]
FLNS,daily,41,12,2781877.0,3.571517360400909,[12.0]
SHFLX,daily,44,14,3905705.0,2.7180265790683116,[14.0]
U,daily,53,14,58510879.0,4.909718686673635,[14.0]
PS,daily,43,20,3735557.0,2.02660567085444,[20.0]
FSNS,daily,47,12,2619130.0,3.5527896667977537,[12.0]
QFLX,daily,55,12,2892402.0,3.6049501417852707,[12.0]
PRECL,daily,43,12,3316115.0,3.212311696066029,[12.0]
CLOUD,daily,50,100000,219526652.0,1.0,[100000.0]
FLNS,daily,42,12,2781877.0,3.571517360400909,[12.0]
LHFLX,daily,55,12,2888908.0,3.619439940628085,[12.0]
FSNT,daily,50,12,2347328.0,3.78338860184857,[12.0]
TMQ,daily,52,14,2881041.0,3.2690395589649714,[14.0]
SHFLX,daily,45,12,3075939.0,3.451242043486558,[12.0]
QFLX,daily,56,12,2892402.0,3.6049501417852707,[12.0]
TS,daily,59,18,3159450.0,2.4362610580955546,[18.0]
FSNS,daily,48,12,2619130.0,3.5527896667977537,[12.0]
TMQ,daily,53,14,2881041.0,3.2690395589649714,[14.0]
U,daily,54,16,82211546.0,3.494301834440627,[16.0]
PS,daily,44,20,3735557.0,2.02660567085444,[20.0]
PRECL,daily,44,12,3316115.0,3.212311696066029,[12.0]
SHFLX,daily,46,14,3905705.0,2.7180265790683116,[14.0]
FSNT,daily,51,12,2347328.0,3.78338860184857,[12.0]
FLNS,daily,43,12,2781877.0,3.571517360400909,[12.0]
CLOUD,daily,51,100000,219526652.0,1.0,[100000.0]
FSNS,daily,49,12,2619130.0,3.5527896667977537,[12.0]
PS,daily,45,20,3735557.0,2.02660567085444,[20.0]
U,daily,55,16,82211546.0,3.494301834440627,[16.0]
TMQ,daily,54,14,2881041.0,3.2690395589649714,[14.0]
QFLX,daily,57,12,2892402.0,3.6049501417852707,[12.0]
LHFLX,daily,56,12,2888908.0,3.619439940628085,[12.0]
FSNT,daily,52,12,2347328.0,3.78338860184857,[12.0]
FLNS,daily,44,12,2781877.0,3.571517360400909,[12.0]
CLOUD,daily,52,100000,219526652.0,1.0,[100000.0]
SHFLX,daily,47,12,3075939.0,3.451242043486558,[12.0]
U,daily,56,16,82211546.0,3.494301834440627,[16.0]
PRECL,daily,45,12,3316115.0,3.212311696066029,[12.0]
FSNT,daily,53,14,3123179.0,2.843530261954246,[14.0]
PS,daily,46,20,3735557.0,2.02660567085444,[20.0]
FSNS,daily,50,12,2619130.0,3.5527896667977537,[12.0]
QFLX,daily,58,12,2892402.0,3.6049501417852707,[12.0]
FLNS,daily,45,12,2781877.0,3.571517360400909,[12.0]
PRECL,daily,46,12,3316115.0,3.212311696066029,[12.0]
TMQ,daily,55,14,2881041.0,3.2690395589649714,[14.0]
LHFLX,daily,57,12,2888908.0,3.619439940628085,[12.0]
U,daily,57,16,82211546.0,3.494301834440627,[16.0]
SHFLX,daily,48,12,3075939.0,3.451242043486558,[12.0]
FSNT,daily,54,14,3123179.0,2.843530261954246,[14.0]
CLOUD,daily,53,100000,219526652.0,1.0,[100000.0]
LHFLX,daily,58,12,2888908.0,3.619439940628085,[12.0]
PRECL,daily,47,12,3316115.0,3.212311696066029,[12.0]
TMQ,daily,56,14,2881041.0,3.2690395589649714,[14.0]
FSNS,daily,51,12,2619130.0,3.5527896667977537,[12.0]
PS,daily,47,20,3735557.0,2.02660567085444,[20.0]
QFLX,daily,59,12,2892402.0,3.6049501417852707,[12.0]
U,daily,58,14,58510879.0,4.909718686673635,[14.0]
FLNS,daily,46,12,2781877.0,3.571517360400909,[12.0]
PS,daily,48,20,3735557.0,2.02660567085444,[20.0]
SHFLX,daily,49,12,3075939.0,3.451242043486558,[12.0]
LHFLX,daily,59,12,2888908.0,3.619439940628085,[12.0]
U,daily,59,14,58510879.0,4.909718686673635,[14.0]
FSNT,daily,55,12,2347328.0,3.78338860184857,[12.0]
TMQ,daily,57,14,2881041.0,3.2690395589649714,[14.0]
FSNS,daily,52,12,2619130.0,3.5527896667977537,[12.0]
CLOUD,daily,54,100000,219526652.0,1.0,[100000.0]
PRECL,daily,48,12,3316115.0,3.212311696066029,[12.0]
FLNS,daily,47,12,2781877.0,3.571517360400909,[12.0]
SHFLX,daily,50,12,3075939.0,3.451242043486558,[12.0]
CLOUD,daily,55,100000,219526652.0,1.0,[100000.0]
PS,daily,49,20,3735557.0,2.02660567085444,[20.0]
FSNT,daily,56,12,2347328.0,3.78338860184857,[12.0]
FLNS,daily,48,12,2781877.0,3.571517360400909,[12.0]
PRECL,daily,49,12,3316115.0,3.212311696066029,[12.0]
FSNS,daily,53,12,2619130.0,3.5527896667977537,[12.0]
SHFLX,daily,51,12,3075939.0,3.451242043486558,[12.0]
TMQ,daily,58,12,2085061.0,4.51700789569226,[12.0]
PRECL,daily,50,12,3316115.0,3.212311696066029,[12.0]
CLOUD,daily,56,26,202816818.0,1.0823887987435046,[26.0]
SHFLX,daily,52,12,3075939.0,3.451242043486558,[12.0]
FSNS,daily,54,12,2619130.0,3.5527896667977537,[12.0]
FSNT,daily,57,12,2347328.0,3.78338860184857,[12.0]
PS,daily,50,20,3735557.0,2.02660567085444,[20.0]
PRECL,daily,51,12,3316115.0,3.212311696066029,[12.0]
PS,daily,51,20,3735557.0,2.02660567085444,[20.0]
PRECL,daily,52,12,3316115.0,3.212311696066029,[12.0]
TMQ,daily,59,14,2881041.0,3.2690395589649714,[14.0]
FSNS,daily,55,12,2619130.0,3.5527896667977537,[12.0]
SHFLX,daily,53,12,3075939.0,3.451242043486558,[12.0]
FSNT,daily,58,12,2347328.0,3.78338860184857,[12.0]
FLNS,daily,49,12,2781877.0,3.571517360400909,[12.0]
CLOUD,daily,57,100000,219526652.0,1.0,[100000.0]
PS,daily,52,20,3735557.0,2.02660567085444,[20.0]
FSNT,daily,59,14,3123179.0,2.843530261954246,[14.0]
PRECL,daily,53,12,3316115.0,3.212311696066029,[12.0]
FLNS,daily,50,12,2781877.0,3.571517360400909,[12.0]
FSNS,daily,56,12,2619130.0,3.5527896667977537,[12.0]
SHFLX,daily,54,12,3075939.0,3.451242043486558,[12.0]
CLOUD,daily,58,100000,219526652.0,1.0,[100000.0]
PS,daily,53,20,3735557.0,2.02660567085444,[20.0]
PRECL,daily,54,12,3316115.0,3.212311696066029,[12.0]
FSNS,daily,57,12,2619130.0,3.5527896667977537,[12.0]
PS,daily,54,20,3735557.0,2.02660567085444,[20.0]
SHFLX,daily,55,12,3075939.0,3.451242043486558,[12.0]
CLOUD,daily,59,100000,219526652.0,1.0,[100000.0]
FLNS,daily,51,12,2781877.0,3.571517360400909,[12.0]
PRECL,daily,55,12,3316115.0,3.212311696066029,[12.0]
PS,daily,55,20,3735557.0,2.02660567085444,[20.0]
SHFLX,daily,56,12,3075939.0,3.451242043486558,[12.0]
FSNS,daily,58,12,2619130.0,3.5527896667977537,[12.0]
FLNS,daily,52,12,2781877.0,3.571517360400909,[12.0]
PRECL,daily,56,12,3316115.0,3.212311696066029,[12.0]
PS,daily,56,20,3735557.0,2.02660567085444,[20.0]
FSNS,daily,59,12,2619130.0,3.5527896667977537,[12.0]
SHFLX,daily,57,12,3075939.0,3.451242043486558,[12.0]
PRECL,daily,57,12,3316115.0,3.212311696066029,[12.0]
PS,daily,57,20,3735557.0,2.02660567085444,[20.0]
SHFLX,daily,58,12,3075939.0,3.451242043486558,[12.0]
FLNS,daily,53,12,2781877.0,3.571517360400909,[12.0]
PS,daily,58,20,3735557.0,2.02660567085444,[20.0]
PRECL,daily,58,12,3316115.0,3.212311696066029,[12.0]
PS,daily,59,20,3735557.0,2.02660567085444,[20.0]
SHFLX,daily,59,12,3075939.0,3.451242043486558,[12.0]
FLNS,daily,54,12,2781877.0,3.571517360400909,[12.0]
PRECL,daily,59,12,3316115.0,3.212311696066029,[12.0]
FLNS,daily,55,12,2781877.0,3.571517360400909,[12.0]
FLNS,daily,56,12,2781877.0,3.571517360400909,[12.0]
FLNS,daily,57,12,2781877.0,3.571517360400909,[12.0]
FLNS,daily,58,12,2781877.0,3.571517360400909,[12.0]
FLNS,daily,59,12,2781877.0,3.571517360400909,[12.0]
