variable,level,size
dst_a1_SRF,sz3_ROn5e-05,9915531
dst_a1_SRF,sz3_ROn1e-05,17086443
dst_a1_SRF,sz3_ROn5e-06,21318055
dst_a1_SRF,sz3_ROn1e-06,34225516
dst_a3_SRF,orig,130585375
dst_a3_SRF,sz3_ROn0.1,1006807
dst_a3_SRF,sz3_ROn0.05,1117005
dst_a3_SRF,sz3_ROn0.01,1544263
dst_a3_SRF,sz3_ROn0.005,1831026
dst_a3_SRF,sz3_ROn0.001,3020751
dst_a3_SRF,sz3_ROn0.0005,3840861
dst_a3_SRF,sz3_ROn0.0001,6639416
dst_a3_SRF,sz3_ROn5e-05,8364382
dst_a3_SRF,sz3_ROn1e-05,13948097
dst_a3_SRF,sz3_ROn5e-06,17217660
dst_a3_SRF,sz3_ROn1e-06,26840229
FLNS,orig,126786118
FLNS,sz3_ROn0.1,3148150
FLNS,sz3_ROn0.05,5586934
FLNS,sz3_ROn0.01,15217311
FLNS,sz3_ROn0.005,20524011
FLNS,sz3_ROn0.001,34418143
FLNS,sz3_ROn0.0005,41643372
FLNS,sz3_ROn0.0001,63208294
FLNS,sz3_ROn5e-05,76413192
FLNS,sz3_ROn1e-05,124020286
FLNS,sz3_ROn5e-06,152793453
FLNS,sz3_ROn1e-06,239912187
FLNSC,orig,115992914
FLNSC,sz3_ROn0.1,2138202
FLNSC,sz3_ROn0.05,3546546
FLNSC,sz3_ROn0.01,9931413
FLNSC,sz3_ROn0.005,14310547
FLNSC,sz3_ROn0.001,27080303
FLNSC,sz3_ROn0.0005,33635263
FLNSC,sz3_ROn0.0001,52743939
FLNSC,sz3_ROn5e-05,64073227
FLNSC,sz3_ROn1e-05,100540985
FLNSC,sz3_ROn5e-06,123764645
FLNSC,sz3_ROn1e-06,186983011
FLUT,orig,110063996
FLUT,sz3_ROn0.1,2425034
FLUT,sz3_ROn0.05,4016390
FLUT,sz3_ROn0.01,11677478
FLUT,sz3_ROn0.005,16252705
FLUT,sz3_ROn0.001,28958981
FLUT,sz3_ROn0.0005,35356232
FLUT,sz3_ROn0.0001,55887284
FLUT,sz3_ROn5e-05,68190674
FLUT,sz3_ROn1e-05,105092792
FLUT,sz3_ROn5e-06,129295112
FLUT,sz3_ROn1e-06,200667858
FSNS,orig,115138403
FSNS,sz3_ROn0.1,4181144
FSNS,sz3_ROn0.05,6869409
FSNS,sz3_ROn0.01,16261695
FSNS,sz3_ROn0.005,21313140
FSNS,sz3_ROn0.001,35247816
FSNS,sz3_ROn0.0005,42545747
FSNS,sz3_ROn0.0001,65555010
FSNS,sz3_ROn5e-05,80362286
FSNS,sz3_ROn1e-05,134403787
FSNS,sz3_ROn5e-06,166739098
FSNS,sz3_ROn1e-06,227856971
FSNSC,orig,101551560
FSNSC,sz3_ROn0.1,1845474
FSNSC,sz3_ROn0.05,2736839
FSNSC,sz3_ROn0.01,6989168
FSNSC,sz3_ROn0.005,10112088
FSNSC,sz3_ROn0.001,20798838
FSNSC,sz3_ROn0.0005,26503371
FSNSC,sz3_ROn0.0001,43563284
FSNSC,sz3_ROn5e-05,53364043
FSNSC,sz3_ROn1e-05,84354660
FSNSC,sz3_ROn5e-06,101525122
FSNSC,sz3_ROn1e-06,148593675
FSNTOA,orig,109931242
FSNTOA,sz3_ROn0.1,3212908
FSNTOA,sz3_ROn0.05,5485819
FSNTOA,sz3_ROn0.01,14136082
FSNTOA,sz3_ROn0.005,18898274
FSNTOA,sz3_ROn0.001,32302393
FSNTOA,sz3_ROn0.0005,39005512
FSNTOA,sz3_ROn0.0001,59855979
FSNTOA,sz3_ROn5e-05,73055979
FSNTOA,sz3_ROn1e-05,121156353
FSNTOA,sz3_ROn5e-06,149588409
FSNTOA,sz3_ROn1e-06,222402277
ICEFRAC,orig,24115425
ICEFRAC,sz3_ROn0.1,2055269
ICEFRAC,sz3_ROn0.05,2499924
ICEFRAC,sz3_ROn0.01,4267694
ICEFRAC,sz3_ROn0.005,5416203
ICEFRAC,sz3_ROn0.001,9729135
ICEFRAC,sz3_ROn0.0005,12647917
ICEFRAC,sz3_ROn0.0001,21574154
ICEFRAC,sz3_ROn5e-05,26097362
ICEFRAC,sz3_ROn1e-05,35715926
ICEFRAC,sz3_ROn5e-06,38442113
ICEFRAC,sz3_ROn1e-06,43813494
LHFLX,orig,130490587
LHFLX,sz3_ROn0.1,1986868
LHFLX,sz3_ROn0.05,3237043
LHFLX,sz3_ROn0.01,8852453
LHFLX,sz3_ROn0.005,12678058
LHFLX,sz3_ROn0.001,24110921
LHFLX,sz3_ROn0.0005,30350888
LHFLX,sz3_ROn0.0001,48144749
LHFLX,sz3_ROn5e-05,58788711
LHFLX,sz3_ROn1e-05,93878209
LHFLX,sz3_ROn5e-06,114584705
LHFLX,sz3_ROn1e-06,170523803
pom_a1_SRF,orig,130248448
pom_a1_SRF,sz3_ROn0.1,1078584
pom_a1_SRF,sz3_ROn0.05,1284095
pom_a1_SRF,sz3_ROn0.01,2344911
pom_a1_SRF,sz3_ROn0.005,3198164
pom_a1_SRF,sz3_ROn0.001,6657269
pom_a1_SRF,sz3_ROn0.0005,8931879
pom_a1_SRF,sz3_ROn0.0001,16610098
pom_a1_SRF,sz3_ROn5e-05,21264263
pom_a1_SRF,sz3_ROn1e-05,36273334
pom_a1_SRF,sz3_ROn5e-06,44999131
pom_a1_SRF,sz3_ROn1e-06,70664785
PRECL,orig,135276455
PRECL,sz3_ROn0.1,1394267
PRECL,sz3_ROn0.05,1864320
PRECL,sz3_ROn0.01,4248982
PRECL,sz3_ROn0.005,6088580
PRECL,sz3_ROn0.001,13703234
PRECL,sz3_ROn0.0005,18552485
PRECL,sz3_ROn0.0001,32704249
PRECL,sz3_ROn5e-05,40488111
PRECL,sz3_ROn1e-05,63999332
PRECL,sz3_ROn5e-06,76855993
PRECL,sz3_ROn1e-06,114865587
PRECSC,orig,8239280
PRECSC,sz3_ROn0.1,1114042
PRECSC,sz3_ROn0.05,1269035
PRECSC,sz3_ROn0.01,1759507
PRECSC,sz3_ROn0.005,2070228
PRECSC,sz3_ROn0.001,3259799
PRECSC,sz3_ROn0.0005,3964785
PRECSC,sz3_ROn0.0001,6115773
PRECSC,sz3_ROn5e-05,7265219
PRECSC,sz3_ROn1e-05,10004852
PRECSC,sz3_ROn5e-06,10955111
PRECSC,sz3_ROn1e-06,12054617
PRECSL,orig,102234476
PRECSL,sz3_ROn0.1,1361751
PRECSL,sz3_ROn0.05,1742785
PRECSL,sz3_ROn0.01,3456317
PRECSL,sz3_ROn0.005,4651659
PRECSL,sz3_ROn0.001,9005773
PRECSL,sz3_ROn0.0005,11576716
PRECSL,sz3_ROn0.0001,19976546
PRECSL,sz3_ROn5e-05,24822888
PRECSL,sz3_ROn1e-05,39731202
PRECSL,sz3_ROn5e-06,48253865
PRECSL,sz3_ROn1e-06,71938964
PRECT,orig,133454667
PRECT,sz3_ROn0.1,1504040
PRECT,sz3_ROn0.05,2155752
PRECT,sz3_ROn0.01,5535560
PRECT,sz3_ROn0.005,7995657
PRECT,sz3_ROn0.001,17257029
PRECT,sz3_ROn0.0005,22457357
PRECT,sz3_ROn0.0001,37731891
PRECT,sz3_ROn5e-05,46381324
PRECT,sz3_ROn1e-05,73907931
PRECT,sz3_ROn5e-06,89176779
PRECT,sz3_ROn1e-06,135198576
PRECTMX,orig,133454667
PRECTMX,sz3_ROn0.1,1504040
PRECTMX,sz3_ROn0.05,2155752
PRECTMX,sz3_ROn0.01,5535560
PRECTMX,sz3_ROn0.005,7995657
PRECTMX,sz3_ROn0.001,17257029
PRECTMX,sz3_ROn0.0005,22457357
PRECTMX,sz3_ROn0.0001,37731891
PRECTMX,sz3_ROn5e-05,46381324
PRECTMX,sz3_ROn1e-05,73907931
PRECTMX,sz3_ROn5e-06,89176779
PRECTMX,sz3_ROn1e-06,135198576
PSL,orig,87659258
PSL,sz3_ROn0.1,1231755
PSL,sz3_ROn0.05,1603181
PSL,sz3_ROn0.01,4145772
PSL,sz3_ROn0.005,6272382
PSL,sz3_ROn0.001,14499246
PSL,sz3_ROn0.0005,19142198
PSL,sz3_ROn0.0001,32457177
PSL,sz3_ROn5e-05,39718116
PSL,sz3_ROn1e-05,66518732
PSL,sz3_ROn5e-06,81012833
PSL,sz3_ROn1e-06,120066023
Q200,orig,119652802
Q200,sz3_ROn0.1,1765309
Q200,sz3_ROn0.05,2596738
Q200,sz3_ROn0.01,6451877
Q200,sz3_ROn0.005,9303029
Q200,sz3_ROn0.001,18848007
Q200,sz3_ROn0.0005,24211186
Q200,sz3_ROn0.0001,39977483
Q200,sz3_ROn5e-05,49090203
Q200,sz3_ROn1e-05,79484772
Q200,sz3_ROn5e-06,95919768
Q200,sz3_ROn1e-06,139711634
Q500,orig,124718467
Q500,sz3_ROn0.1,2123637
Q500,sz3_ROn0.05,3281671
Q500,sz3_ROn0.01,8407121
Q500,sz3_ROn0.005,11996941
Q500,sz3_ROn0.001,22934213
Q500,sz3_ROn0.0005,28737019
Q500,sz3_ROn0.0001,45773337
Q500,sz3_ROn5e-05,56175967
Q500,sz3_ROn1e-05,90771956
Q500,sz3_ROn5e-06,109469639
Q500,sz3_ROn1e-06,159031314
Q850,orig,121493883
Q850,sz3_ROn0.1,2015481
Q850,sz3_ROn0.05,3208885
Q850,sz3_ROn0.01,8983769
Q850,sz3_ROn0.005,13001763
Q850,sz3_ROn0.001,24601271
Q850,sz3_ROn0.0005,30580226
Q850,sz3_ROn0.0001,47915716
Q850,sz3_ROn5e-05,58108168
Q850,sz3_ROn1e-05,94017422
Q850,sz3_ROn5e-06,114383975
Q850,sz3_ROn1e-06,173501092
QBOT,orig,119481295
QBOT,sz3_ROn0.1,1775410
QBOT,sz3_ROn0.05,2751798
QBOT,sz3_ROn0.01,7953615
QBOT,sz3_ROn0.005,11648479
QBOT,sz3_ROn0.001,22777439
QBOT,sz3_ROn0.0005,28692802
QBOT,sz3_ROn0.0001,45596102
QBOT,sz3_ROn5e-05,55428012
QBOT,sz3_ROn1e-05,88868642
QBOT,sz3_ROn5e-06,106918000
QBOT,sz3_ROn1e-06,164003855
SHFLX,orig,131373812
SHFLX,sz3_ROn0.1,1924239
SHFLX,sz3_ROn0.05,2994731
SHFLX,sz3_ROn0.01,7931477
SHFLX,sz3_ROn0.005,11474244
SHFLX,sz3_ROn0.001,23224817
SHFLX,sz3_ROn0.0005,29604016
SHFLX,sz3_ROn0.0001,47700691
SHFLX,sz3_ROn5e-05,58077252
SHFLX,sz3_ROn1e-05,91689609
SHFLX,sz3_ROn5e-06,111905189
SHFLX,sz3_ROn1e-06,167012336
so4_a1_SRF,orig,128623449
so4_a1_SRF,sz3_ROn0.1,1353183
so4_a1_SRF,sz3_ROn0.05,1842602
so4_a1_SRF,sz3_ROn0.01,4508342
so4_a1_SRF,sz3_ROn0.005,6704335
so4_a1_SRF,sz3_ROn0.001,15275762
so4_a1_SRF,sz3_ROn0.0005,20293850
so4_a1_SRF,sz3_ROn0.0001,35207007
so4_a1_SRF,sz3_ROn5e-05,43474038
so4_a1_SRF,sz3_ROn1e-05,69188383
so4_a1_SRF,sz3_ROn5e-06,83666896
so4_a1_SRF,sz3_ROn1e-06,127846432
so4_a2_SRF,orig,128943112
so4_a2_SRF,sz3_ROn0.1,1256682
so4_a2_SRF,sz3_ROn0.05,1644112
so4_a2_SRF,sz3_ROn0.01,4018299
so4_a2_SRF,sz3_ROn0.005,6174929
so4_a2_SRF,sz3_ROn0.001,14763110
so4_a2_SRF,sz3_ROn0.0005,19838450
so4_a2_SRF,sz3_ROn0.0001,34490075
so4_a2_SRF,sz3_ROn5e-05,42215643
so4_a2_SRF,sz3_ROn1e-05,65806429
so4_a2_SRF,sz3_ROn5e-06,79366880
so4_a2_SRF,sz3_ROn1e-06,122616623
so4_a3_SRF,orig,128935287
so4_a3_SRF,sz3_ROn0.1,1091691
so4_a3_SRF,sz3_ROn0.05,1300245
so4_a3_SRF,sz3_ROn0.01,2463062
so4_a3_SRF,sz3_ROn0.005,3543370
so4_a3_SRF,sz3_ROn0.001,8351234
so4_a3_SRF,sz3_ROn0.0005,11666339
so4_a3_SRF,sz3_ROn0.0001,22469831
so4_a3_SRF,sz3_ROn5e-05,28386465
so4_a3_SRF,sz3_ROn1e-05,46371307
so4_a3_SRF,sz3_ROn5e-06,56594339
so4_a3_SRF,sz3_ROn1e-06,87086910
soa_a1_SRF,orig,131418187
soa_a1_SRF,sz3_ROn0.1,1501246
soa_a1_SRF,sz3_ROn0.05,2070938
soa_a1_SRF,sz3_ROn0.01,4475535
soa_a1_SRF,sz3_ROn0.005,6125507
soa_a1_SRF,sz3_ROn0.001,11826786
soa_a1_SRF,sz3_ROn0.0005,15228674
soa_a1_SRF,sz3_ROn0.0001,26645141
soa_a1_SRF,sz3_ROn5e-05,33637964
soa_a1_SRF,sz3_ROn1e-05,56460375
soa_a1_SRF,sz3_ROn5e-06,69201632
soa_a1_SRF,sz3_ROn1e-06,99910525
soa_a2_SRF,orig,134162158
soa_a2_SRF,sz3_ROn0.1,1526901
soa_a2_SRF,sz3_ROn0.05,2102113
soa_a2_SRF,sz3_ROn0.01,4662924
soa_a2_SRF,sz3_ROn0.005,6397304
soa_a2_SRF,sz3_ROn0.001,12515651
soa_a2_SRF,sz3_ROn0.0005,16270235
soa_a2_SRF,sz3_ROn0.0001,28959633
soa_a2_SRF,sz3_ROn5e-05,36598757
soa_a2_SRF,sz3_ROn1e-05,60456926
soa_a2_SRF,sz3_ROn5e-06,73424336
soa_a2_SRF,sz3_ROn1e-06,107304282
T010,orig,83226833
T010,sz3_ROn0.1,1021262
T010,sz3_ROn0.05,1105918
T010,sz3_ROn0.01,1510503
T010,sz3_ROn0.005,1831263
T010,sz3_ROn0.001,3206129
T010,sz3_ROn0.0005,4500063
T010,sz3_ROn0.0001,10171095
T010,sz3_ROn5e-05,14232975
T010,sz3_ROn1e-05,25682988
T010,sz3_ROn5e-06,32143896
T010,sz3_ROn1e-06,55526170
T200,orig,91621173
T200,sz3_ROn0.1,1262018
T200,sz3_ROn0.05,1577080
T200,sz3_ROn0.01,4165868
T200,sz3_ROn0.005,6511066
T200,sz3_ROn0.001,14619020
T200,sz3_ROn0.0005,19057474
T200,sz3_ROn0.0001,31578846
T200,sz3_ROn5e-05,38464921
T200,sz3_ROn1e-05,65185658
T200,sz3_ROn5e-06,79384302
T200,sz3_ROn1e-06,123746823
T500,orig,90493836
T500,sz3_ROn0.1,1184216
T500,sz3_ROn0.05,1429933
T500,sz3_ROn0.01,3786987
T500,sz3_ROn0.005,6072911
T500,sz3_ROn0.001,14169743
T500,sz3_ROn0.0005,18620321
T500,sz3_ROn0.0001,31549246
T500,sz3_ROn5e-05,38200016
T500,sz3_ROn1e-05,62871998
T500,sz3_ROn5e-06,77267740
T500,sz3_ROn1e-06,121228030
T850,orig,92431646
T850,sz3_ROn0.1,1312075
T850,sz3_ROn0.05,1747619
T850,sz3_ROn0.01,4686305
T850,sz3_ROn0.005,7347112
T850,sz3_ROn0.001,16743589
T850,sz3_ROn0.0005,21945084
T850,sz3_ROn0.0001,36421192
T850,sz3_ROn5e-05,44092009
T850,sz3_ROn1e-05,71139450
T850,sz3_ROn5e-06,86338355
T850,sz3_ROn1e-06,132801382
TAUX,orig,131772766
TAUX,sz3_ROn0.1,1322301
TAUX,sz3_ROn0.05,1848074
TAUX,sz3_ROn0.01,5306077
TAUX,sz3_ROn0.005,8052549
TAUX,sz3_ROn0.001,17674492
TAUX,sz3_ROn0.0005,22889383
TAUX,sz3_ROn0.0001,37617774
TAUX,sz3_ROn5e-05,46084124
TAUX,sz3_ROn1e-05,73705014
TAUX,sz3_ROn5e-06,88929376
TAUX,sz3_ROn1e-06,136969115
TAUY,orig,132594558
TAUY,sz3_ROn0.1,1374263
TAUY,sz3_ROn0.05,1959031
TAUY,sz3_ROn0.01,5603027
TAUY,sz3_ROn0.005,8425862
TAUY,sz3_ROn0.001,18269671
TAUY,sz3_ROn0.0005,23667820
TAUY,sz3_ROn0.0001,39047959
TAUY,sz3_ROn5e-05,47767191
TAUY,sz3_ROn1e-05,75398606
TAUY,sz3_ROn5e-06,90816001
TAUY,sz3_ROn1e-06,139470982
TMQ,orig,119905278
TMQ,sz3_ROn0.1,1690291
TMQ,sz3_ROn0.05,2615446
TMQ,sz3_ROn0.01,7401394
TMQ,sz3_ROn0.005,10602133
TMQ,sz3_ROn0.001,20909004
TMQ,sz3_ROn0.0005,26337238
TMQ,sz3_ROn0.0001,41501754
TMQ,sz3_ROn5e-05,50165710
TMQ,sz3_ROn1e-05,82624586
TMQ,sz3_ROn5e-06,99998831
TMQ,sz3_ROn1e-06,151280667
TREFHT,orig,93970697
TREFHT,sz3_ROn0.1,1338531
TREFHT,sz3_ROn0.05,1923368
TREFHT,sz3_ROn0.01,5513736
TREFHT,sz3_ROn0.005,8222336
TREFHT,sz3_ROn0.001,18000320
TREFHT,sz3_ROn0.0005,23171264
TREFHT,sz3_ROn0.0001,38586360
TREFHT,sz3_ROn5e-05,47298430
TREFHT,sz3_ROn1e-05,75485217
TREFHT,sz3_ROn5e-06,91526810
TREFHT,sz3_ROn1e-06,143209464
TREFHTMN,orig,95047407
TREFHTMN,sz3_ROn0.1,1432166
TREFHTMN,sz3_ROn0.05,2205983
TREFHTMN,sz3_ROn0.01,6490331
TREFHTMN,sz3_ROn0.005,9634669
TREFHTMN,sz3_ROn0.001,20572040
TREFHTMN,sz3_ROn0.0005,26259554
TREFHTMN,sz3_ROn0.0001,43118280
TREFHTMN,sz3_ROn5e-05,52249275
TREFHTMN,sz3_ROn1e-05,82193476
TREFHTMN,sz3_ROn5e-06,99813392
TREFHTMN,sz3_ROn1e-06,156146265
TREFHTMX,orig,94325174
TREFHTMX,sz3_ROn0.1,1349741
TREFHTMX,sz3_ROn0.05,2012633
TREFHTMX,sz3_ROn0.01,5854644
TREFHTMX,sz3_ROn0.005,8775927
TREFHTMX,sz3_ROn0.001,19198624
TREFHTMX,sz3_ROn0.0005,24608696
TREFHTMX,sz3_ROn0.0001,40792151
TREFHTMX,sz3_ROn5e-05,49845617
TREFHTMX,sz3_ROn1e-05,78744202
TREFHTMX,sz3_ROn5e-06,95582992
TREFHTMX,sz3_ROn1e-06,149135407
TS,orig,94048695
TS,sz3_ROn0.1,1441549
TS,sz3_ROn0.05,2185971
TS,sz3_ROn0.01,6150507
TS,sz3_ROn0.005,8869207
TS,sz3_ROn0.001,18640271
TS,sz3_ROn0.0005,23998034
TS,sz3_ROn0.0001,39878046
TS,sz3_ROn5e-05,49046765
TS,sz3_ROn1e-05,78820991
TS,sz3_ROn5e-06,95816946
TS,sz3_ROn1e-06,147638356
U010,orig,110309249
U010,sz3_ROn0.1,1070064
U010,sz3_ROn0.05,1207021
U010,sz3_ROn0.01,1810973
U010,sz3_ROn0.005,2278612
U010,sz3_ROn0.001,4528070
U010,sz3_ROn0.0005,6368550
U010,sz3_ROn0.0001,13648778
U010,sz3_ROn5e-05,18119677
U010,sz3_ROn1e-05,28235132
U010,sz3_ROn5e-06,34125461
U010,sz3_ROn1e-06,55111847
U200,orig,124102859
U200,sz3_ROn0.1,1329663
U200,sz3_ROn0.05,1725007
U200,sz3_ROn0.01,4116687
U200,sz3_ROn0.005,5888097
U200,sz3_ROn0.001,13832443
U200,sz3_ROn0.0005,18292022
U200,sz3_ROn0.0001,26920003
U200,sz3_ROn5e-05,32204744
U200,sz3_ROn1e-05,50281747
U200,sz3_ROn5e-06,63853814
U200,sz3_ROn1e-06,111175272
U500,orig,126577820
U500,sz3_ROn0.1,1419643
U500,sz3_ROn0.05,1950230
U500,sz3_ROn0.01,5171164
U500,sz3_ROn0.005,7614198
U500,sz3_ROn0.001,16445584
U500,sz3_ROn0.0005,20462183
U500,sz3_ROn0.0001,31627967
U500,sz3_ROn5e-05,37918164
U500,sz3_ROn1e-05,62261821
U500,sz3_ROn5e-06,83581496
U500,sz3_ROn1e-06,127769449
U850,orig,129197645
U850,sz3_ROn0.1,1660530
U850,sz3_ROn0.05,2562945
U850,sz3_ROn0.01,7161187
U850,sz3_ROn0.005,10252239
U850,sz3_ROn0.001,20753997
U850,sz3_ROn0.0005,25914329
U850,sz3_ROn0.0001,40191380
U850,sz3_ROn5e-05,48229270
U850,sz3_ROn1e-05,83215699
U850,sz3_ROn5e-06,99888747
U850,sz3_ROn1e-06,149939360
VBOT,orig,131352247
VBOT,sz3_ROn0.1,1810310
VBOT,sz3_ROn0.05,2947640
VBOT,sz3_ROn0.01,8451790
VBOT,sz3_ROn0.005,11862289
VBOT,sz3_ROn0.001,22112220
VBOT,sz3_ROn0.0005,27190763
VBOT,sz3_ROn0.0001,42550320
VBOT,sz3_ROn5e-05,55747786
VBOT,sz3_ROn1e-05,90365368
VBOT,sz3_ROn5e-06,108367902
VBOT,sz3_ROn1e-06,163823123
WSPDSRFAV,orig,124017002
WSPDSRFAV,sz3_ROn0.1,2451202
WSPDSRFAV,sz3_ROn0.05,4107358
WSPDSRFAV,sz3_ROn0.01,10981331
WSPDSRFAV,sz3_ROn0.005,15137284
WSPDSRFAV,sz3_ROn0.001,26767461
WSPDSRFAV,sz3_ROn0.0005,32541707
WSPDSRFAV,sz3_ROn0.0001,52490448
WSPDSRFAV,sz3_ROn5e-05,66410681
WSPDSRFAV,sz3_ROn1e-05,103720198
WSPDSRFAV,sz3_ROn5e-06,127119106
WSPDSRFAV,sz3_ROn1e-06,190825215
Z050,orig,74037416
Z050,sz3_ROn0.1,1023440
Z050,sz3_ROn0.05,1112141
Z050,sz3_ROn0.01,1501605
Z050,sz3_ROn0.005,1758843
Z050,sz3_ROn0.001,3182752
Z050,sz3_ROn0.0005,4801971
Z050,sz3_ROn0.0001,11538882
Z050,sz3_ROn5e-05,16121257
Z050,sz3_ROn1e-05,30370182
Z050,sz3_ROn5e-06,38334572
Z050,sz3_ROn1e-06,66284290
Z500,orig,89080506
Z500,sz3_ROn0.1,1133865
Z500,sz3_ROn0.05,1312185
Z500,sz3_ROn0.01,2646515
Z500,sz3_ROn0.005,4087185
Z500,sz3_ROn0.001,10008839
Z500,sz3_ROn0.0005,14088150
Z500,sz3_ROn0.0001,25396623
Z500,sz3_ROn5e-05,31447594
Z500,sz3_ROn1e-05,51821473
Z500,sz3_ROn5e-06,63930258
Z500,sz3_ROn1e-06,98835694