set,time,mean,variance,ns_con_var
orig_FLNS,0,53.04957620841068,420.8270186761198,28.158805851530694
orig_FLNS,1,53.44072936924245,431.73707040708445,27.841000964845616
orig_FLNS,2,54.59633041148777,400.8372220774976,26.033988900157986
orig_FLNS,3,54.720903934512656,395.49112604075566,24.672473090231648
orig_FLNS,4,55.55132279389475,434.1373040951972,28.89699508162604
orig_FLNS,5,54.33338075081765,529.7703530601588,33.88942625504982
orig_FLNS,6,53.012146154906155,515.0461376863311,31.204146538682426
orig_FLNS,7,53.02884541798228,498.8190518899317,28.669286057574908
orig_FLNS,8,53.98072934038565,398.0229118724337,25.280610439572435
orig_FLNS,9,54.226869050876964,374.5261811225414,26.137831985234683
orig_FLNS,10,54.06269108138179,396.5378958284277,28.885471657954426
orig_FLNS,11,53.23388603811347,419.4932171735203,28.45808330076375
orig_FLNS,12,53.27754614969597,419.2275846074951,27.749048901545088
orig_FLNS,13,53.016477848624774,401.52784461457287,26.95756306644664
orig_FLNS,14,53.88358866394722,381.52765515891394,26.399864885957193
orig_FLNS,15,55.2451895113123,395.97006295349155,26.611198829464186
orig_FLNS,16,54.85903851553621,420.467874649611,28.437655813093496
orig_FLNS,17,54.26864680479848,491.06369544052404,32.04656161264094
orig_FLNS,18,53.58388398156042,533.8720423900745,32.45121097275345
orig_FLNS,19,52.862330261491756,485.76005423552107,28.302983587361926
orig_FLNS,20,53.93107335276319,410.9566959649746,24.980339034566462
orig_FLNS,21,54.59972689496696,433.9992566987129,27.119976392946278
orig_FLNS,22,54.01505832949538,401.6654105570991,29.108033550507056
orig_FLNS,23,52.621240120624726,400.79252664522784,28.09748334765978
orig_FLNS,24,52.80005971664135,453.1884341609967,30.048976653420073
orig_FLNS,25,53.54305390275113,413.7760208744598,28.090277864314885
orig_FLNS,26,54.16532220777872,442.1247643431566,28.899226626389385
orig_FLNS,27,55.58172430281887,446.5886870618982,28.72286889723894
orig_FLNS,28,55.83744346948284,457.1303555959724,29.807568933103386
orig_FLNS,29,54.40046439040922,515.5729159708746,32.54949088070695
orig_FLNS,30,53.51103251197948,528.4466770829098,32.87859289214477
orig_FLNS,31,53.159489643588984,512.0840017373366,28.05654546009701
orig_FLNS,32,54.07049213502,423.26850299110237,25.771184711672806
orig_FLNS,33,54.7866164032953,370.5547774465792,26.56056292451746
orig_FLNS,34,54.18432929072232,352.8666259951019,27.585647173146047
orig_FLNS,35,53.58747142001152,421.2153325646863,29.142111072037242
orig_FLNS,36,53.081592627291975,414.5141766442419,28.178934483697144
orig_FLNS,37,53.457791015991695,438.50985885872683,28.651358527728334
orig_FLNS,38,54.59684399485246,423.4606895540443,26.81609516545035
orig_FLNS,39,55.1735177712336,404.32911325271215,26.568162292375348
orig_FLNS,40,55.6859417207247,428.8363433904985,28.500836676332447
orig_FLNS,41,54.51817372766771,521.1629395879593,32.81497665443199
orig_FLNS,42,53.23909988473139,535.7576279278849,32.44921577456395
orig_FLNS,43,53.48591217647446,510.035757539949,28.730107362677355
orig_FLNS,44,54.05945062639259,425.49568267423336,25.51871935912496
orig_FLNS,45,54.6839335695299,368.27871927900543,26.076767147578412
orig_FLNS,46,53.39741138685064,350.3924419907824,27.601992887713816
orig_FLNS,47,53.34747347784449,405.0708950455659,28.111842347360334
orig_FLNS,48,53.06249781428646,427.12898055409653,28.767954551998994
orig_FLNS,49,53.77133830936416,442.0231064859018,28.995973178866663
orig_FLNS,50,54.81009276331452,380.9952779807675,26.16102953061402
orig_FLNS,51,55.22766618224703,353.76950031341903,24.875961092216084
orig_FLNS,52,55.4310285347567,411.40775626933936,27.327990113414092
orig_FLNS,53,54.78751708063938,495.2761157231163,32.38500042210208
orig_FLNS,54,53.203943160487036,529.067251564036,32.10739692918142
orig_FLNS,55,52.80556373001736,464.0921507093568,27.63619850601171
orig_FLNS,56,54.14255202034671,446.85104583145204,26.243529336904356
orig_FLNS,57,54.17028038384869,382.9947562364898,26.04406942770877
orig_FLNS,58,53.25326188156024,368.9794155379768,27.054113010314953
orig_FLNS,59,52.42544626878431,390.6471264337267,28.18527136750869
orig_FLNT,0,232.48146099357902,1296.3026141106093,23.37560488871056
orig_FLNT,1,232.69697416557787,1301.276359368186,23.649213919428064
orig_FLNT,2,233.51315046949338,1274.4841722960612,23.20947336473052
orig_FLNT,3,234.25457587014134,1154.9912664418246,23.954842903204817
orig_FLNT,4,235.48829310512306,1098.597785254164,27.284191472399204
orig_FLNT,5,237.6333854426881,1292.5346277790034,24.462117264601773
orig_FLNT,6,237.8358369885457,1365.402296395295,23.661170774054717
orig_FLNT,7,239.6821751364399,1499.361903994944,24.37239368426039
orig_FLNT,8,238.1629250771025,1289.401793733447,23.373169019323868
orig_FLNT,9,236.0131897321524,1163.9071161017453,22.653503876199668
orig_FLNT,10,233.66107486956096,1121.7174309840427,22.743871269055507
orig_FLNT,11,233.0835394069668,1152.5638569381413,23.31220879150087
orig_FLNT,12,233.41702000778304,1321.2275804660123,22.188409934960237
orig_FLNT,13,233.86195236614202,1390.4285570194693,22.05234412676351
orig_FLNT,14,233.31524213419178,1279.2613904448006,21.312155388667616
orig_FLNT,15,234.2388524312049,1165.2515596336864,24.658780197941507
orig_FLNT,16,235.511470378065,1110.2592486679678,25.619452831938275
orig_FLNT,17,237.04390654258248,1282.5702911581584,28.670605198371373
orig_FLNT,18,238.18304630630467,1412.3696509013932,26.161556533286106
orig_FLNT,19,238.8085124106054,1402.1128753714163,25.41304435135851
orig_FLNT,20,237.9563738158544,1327.91787159043,25.101960672118846
orig_FLNT,21,236.35747243755318,1239.353620161305,23.09787563010392
orig_FLNT,22,233.35223795274857,1129.9365700224337,24.965541965887397
orig_FLNT,23,232.51397762879844,1178.63109627974,22.558139978631807
orig_FLNT,24,232.4388144278309,1324.4261335548097,24.141368929851897
orig_FLNT,25,233.34486730928418,1378.1401717583258,22.955999799998352
orig_FLNT,26,234.01421346097916,1317.8936708799492,23.72322073890195
orig_FLNT,27,234.69389559456167,1137.4918846298692,25.427083955765223
orig_FLNT,28,235.31616326877153,1110.4476796782144,24.594549181217616
orig_FLNT,29,237.06412780940445,1233.2228799424781,25.5022251198972
orig_FLNT,30,238.63112091727692,1371.7769037991827,23.587911018306137
orig_FLNT,31,239.0070602427901,1454.3239876684343,25.589995810214184
orig_FLNT,32,237.72045287668112,1327.5963816179926,24.70860515543098
orig_FLNT,33,235.86880740846703,1129.6043450526233,23.819134135144353
orig_FLNT,34,233.9829474305917,1087.2597968859334,24.49838865975387
orig_FLNT,35,232.75643239728785,1174.355881991311,24.347469018549585
orig_FLNT,36,232.33431562272062,1301.4674313090754,23.983720137788715
orig_FLNT,37,233.2100495652963,1325.0716267413197,21.9729014632095
orig_FLNT,38,234.04608563499983,1334.2246261181351,24.407140939901865
orig_FLNT,39,234.64187551176218,1202.5779840340952,26.4526148596541
orig_FLNT,40,234.9651510289265,1050.3308799379238,24.712002998356812
orig_FLNT,41,236.40034627405777,1256.616682088813,23.98224277450001
orig_FLNT,42,238.1712006627151,1387.4423157278304,25.902517686787565
orig_FLNT,43,238.90212824698116,1413.1799966752246,23.798285374318066
orig_FLNT,44,237.6158378192392,1244.3749119000877,23.136993851958337
orig_FLNT,45,236.01291775065442,1149.2703206229373,22.79810071117191
orig_FLNT,46,233.24520266852218,1084.3675644399732,23.545141035940212
orig_FLNT,47,232.04775539553196,1162.3875605852752,23.647993328199846
orig_FLNT,48,232.7656894840318,1341.157489939488,22.407384454731822
orig_FLNT,49,234.41478058940046,1365.5791714943628,23.424198596317428
orig_FLNT,50,234.76682824421476,1235.6609561246125,23.558924985435315
orig_FLNT,51,233.36264021143765,1129.0577143399137,23.40044108194086
orig_FLNT,52,235.2797255651111,1108.275731951391,27.529848830790993
orig_FLNT,53,236.14196527470034,1150.1609114936994,23.462781470676394
orig_FLNT,54,238.97260950085067,1394.1903929653151,22.94280950399896
orig_FLNT,55,238.59252085960287,1438.8104775320858,23.7606295289802
orig_FLNT,56,239.0228065547882,1374.1082595168757,24.000948347915426
orig_FLNT,57,236.87819181663178,1136.5397650995212,20.309680753611307
orig_FLNT,58,234.15414731789974,1141.7766510093616,23.127104698746
orig_FLNT,59,232.61525611748004,1148.390160304725,21.311108822236513
orig_FSNS,0,166.45359347012584,8126.449920859506,144.94147075153805
orig_FSNS,1,167.3656506033282,6521.67467964646,138.28608697968076
orig_FSNS,2,166.53925518107096,5373.1016456927555,124.04318417443505
orig_FSNS,3,161.17519272288544,5714.004071742564,130.92343121306217
orig_FSNS,4,157.56542002348027,6599.137360623972,160.88213983696218
orig_FSNS,5,152.98863810696693,6903.726310026992,151.10210827933847
orig_FSNS,6,152.8625110837926,6382.170888481524,128.57851836369437
orig_FSNS,7,154.59238693408466,5046.738332191368,120.29984836766451
orig_FSNS,8,160.21830069767918,4600.381886640395,110.30446940810859
orig_FSNS,9,163.98090971268897,5689.270880165735,111.48578460433417
orig_FSNS,10,165.17725588283946,7598.800255812,127.88611493483201
orig_FSNS,11,165.02128729808157,8620.994542655239,147.52581142295435
orig_FSNS,12,167.73088875664612,8169.847304937916,149.5367545310699
orig_FSNS,13,167.36316917408251,6352.622000627581,138.39002723404704
orig_FSNS,14,165.3194867114675,5403.7197188824675,126.12349146628736
orig_FSNS,15,161.53987021769316,5587.662870991155,139.3853696100105
orig_FSNS,16,156.35754727956598,6533.267962572403,166.74436484352432
orig_FSNS,17,153.08483327614417,7068.335318027757,154.2972236845195
orig_FSNS,18,152.4674452107615,6334.077392235179,141.030715181429
orig_FSNS,19,154.45355321239663,5163.88702656321,127.52581949189756
orig_FSNS,20,159.96033884000443,4701.0363962681895,112.23749993836678
orig_FSNS,21,163.6499293576661,5650.348049820725,112.12180069600011
orig_FSNS,22,165.74371350150534,7591.219028364176,126.40770290007535
orig_FSNS,23,165.76806553515408,8924.09117629152,137.97055966877883
orig_FSNS,24,167.27702996901493,8321.690225312976,151.63658198028716
orig_FSNS,25,167.75823626077678,6466.975783663059,142.03351755569128
orig_FSNS,26,165.22086070885706,5370.792631117476,136.97812090508904
orig_FSNS,27,161.75065724722512,5609.764753754683,146.0224648928566
orig_FSNS,28,157.7063612329996,6483.0237240924425,161.80390525857626
orig_FSNS,29,153.5511771610015,6935.066463980496,147.46279683967055
orig_FSNS,30,153.804076487424,6328.360513088627,129.28925827820203
orig_FSNS,31,155.06144161807896,5064.180194190426,128.85223541282775
orig_FSNS,32,159.85489371761324,4588.387780731796,115.02959946595493
orig_FSNS,33,164.17064087118467,5534.782663622821,113.98967906377281
orig_FSNS,34,165.94254114671313,7538.684966913802,132.68541154987759
orig_FSNS,35,165.64782402192017,8682.687747808748,140.17860281005784
orig_FSNS,36,167.38997185775452,8281.14486359387,144.34695662991552
orig_FSNS,37,167.1784558068896,6458.395044389973,143.127765859409
orig_FSNS,38,165.70811796968806,5390.764476195862,129.8594262289598
orig_FSNS,39,161.69589120109632,5709.67930282439,136.03611025516642
orig_FSNS,40,157.60054345226683,6533.888184025654,153.3210898116844
orig_FSNS,41,153.0528302487455,6918.309865366414,152.6503637551521
orig_FSNS,42,153.07898980002307,6326.328573742202,134.06258404594985
orig_FSNS,43,156.17192387563108,5067.331236932777,121.56064586406116
orig_FSNS,44,160.32772504863752,4662.633618880383,110.48505115724116
orig_FSNS,45,163.97921920824558,5541.827893835955,113.17338593429268
orig_FSNS,46,164.5608249878922,7494.613411987815,132.19086197398028
orig_FSNS,47,166.1061491637648,8851.073513040921,137.19589020856233
orig_FSNS,48,166.65556069595928,8249.396747968158,145.7315880304887
orig_FSNS,49,167.85522557901513,6510.465349242269,141.62131003476034
orig_FSNS,50,166.96953455605927,5303.436809486555,124.63457351823519
orig_FSNS,51,162.11391981576773,5681.510915876614,132.17515542330355
orig_FSNS,52,157.3619788713186,6600.657579636419,162.3582664894528
orig_FSNS,53,154.47019245661104,6995.326649726005,136.37419867455452
orig_FSNS,54,153.21035990299396,6322.374795661309,128.11891841518414
orig_FSNS,55,155.84923240331076,5231.907426829576,123.42605382569162
orig_FSNS,56,160.45598727608643,4621.146781439206,115.86604149661952
orig_FSNS,57,164.02069358985747,5668.4093804135055,104.39511645887164
orig_FSNS,58,164.75004457772658,7640.535802694738,126.290077022352
orig_FSNS,59,165.79374564886487,8952.370512063024,132.60851518100148
orig_FSNT,0,241.54099675808808,14558.182353350692,132.2427329895181
orig_FSNT,1,242.26406177688318,11190.770801122859,126.38539358818801
orig_FSNT,2,240.81323832010784,8803.128631754234,111.95900058446009
orig_FSNT,3,235.00697439078786,9450.875045239694,115.82912982744996
orig_FSNT,4,231.06375710820643,11766.772003188153,139.25270200553152
orig_FSNT,5,228.24645398101183,13396.763438432732,127.473019221659
orig_FSNT,6,228.5542069919585,12387.793809616298,108.91497322121229
orig_FSNT,7,230.5951953185856,9284.67019332149,102.90609985970588
orig_FSNT,8,235.0320649614633,7838.054554454455,95.43787213982186
orig_FSNT,9,237.61688501219473,9466.917299814953,98.8933812984176
orig_FSNT,10,238.6362577355516,13108.91769629046,115.81483209306974
orig_FSNT,11,239.53573747611225,15530.436501390657,134.8721929772029
orig_FSNT,12,242.78308907833483,14635.24785262142,137.76124388329214
orig_FSNT,13,242.4539927319826,11002.873522777689,126.55950812591342
orig_FSNT,14,239.87065083230493,8854.413913770688,114.08060113932254
orig_FSNT,15,235.30524027092358,9316.752161471477,123.32504136544975
orig_FSNT,16,230.28967075613264,11728.65692986002,143.3805515491219
orig_FSNT,17,227.96058527184235,13443.98619424289,131.48867759827772
orig_FSNT,18,228.30397591152027,12258.543286496317,118.71674859969247
orig_FSNT,19,230.25154515846006,9316.627252066433,108.11990338091822
orig_FSNT,20,234.69435668498932,7866.6933084423745,97.66559018172602
orig_FSNT,21,237.52641180187857,9485.18161604468,100.34383005906761
orig_FSNT,22,239.329179181144,13080.452770255415,114.62004924533049
orig_FSNT,23,240.2207316878233,15886.899994717485,126.79043116814219
orig_FSNT,24,242.20088311937639,14809.396101075507,139.79712209822355
orig_FSNT,25,242.55980942134252,11144.123708367224,130.4804768634098
orig_FSNT,26,239.74860995218592,8812.617969685296,122.94137328912424
orig_FSNT,27,235.5918030096145,9344.82331373688,128.34721923775368
orig_FSNT,28,231.40729168751002,11668.8161633163,140.4374208939475
orig_FSNT,29,228.78892738032744,13383.97392554405,125.06405675368354
orig_FSNT,30,229.26747884779286,12266.56441288377,110.34985282678157
orig_FSNT,31,230.76259289870364,9188.168761097491,109.75615838696723
orig_FSNT,32,234.53768847693607,7760.537116415218,99.90730997783515
orig_FSNT,33,237.8628642368962,9353.543633239986,101.76940771443742
orig_FSNT,34,239.35290141837834,13099.528945164953,121.05576779133663
orig_FSNT,35,240.07538763911936,15617.821085222788,128.92719337535797
orig_FSNT,36,242.26584269075968,14796.812432135228,132.91942256784932
orig_FSNT,37,242.07519218497634,11125.314005547549,130.632608926318
orig_FSNT,38,240.2075859122559,8795.52233609517,116.91196090777314
orig_FSNT,39,235.48285314465136,9416.415089502958,120.0335862654588
orig_FSNT,40,231.15204217945308,11731.208609385694,133.43004313905251
orig_FSNT,41,228.27857408789433,13360.745642718715,127.96400877178922
orig_FSNT,42,228.929617684978,12309.066704818677,113.05514229503883
orig_FSNT,43,231.8327514774573,9249.635662766146,104.417505699722
orig_FSNT,44,235.09398680387326,7885.971219034898,95.69079119881471
orig_FSNT,45,237.9696995911449,9367.133257311598,100.7744088579427
orig_FSNT,46,238.217285598463,12974.996459719208,119.56865097998134
orig_FSNT,47,240.38118489136252,15789.794748216525,125.82565965676882
orig_FSNT,48,241.9601355619071,14736.59374836071,132.4056072288033
orig_FSNT,49,242.99411861040355,11170.384565688184,128.89480151843873
orig_FSNT,50,241.40320752241792,8734.620423141312,113.06191971647787
orig_FSNT,51,235.72732710052867,9446.537511048953,117.68194241019523
orig_FSNT,52,230.8967156379598,11770.658078804707,141.61137275446353
orig_FSNT,53,229.08009001426367,13449.519040785668,117.08864686834852
orig_FSNT,54,229.16379402792884,12343.84531407342,108.34526203329047
orig_FSNT,55,231.50303114279237,9438.058715796324,104.61984845652503
orig_FSNT,56,235.26590646422088,7822.80378019504,100.61779107232337
orig_FSNT,57,237.99194760696693,9486.422294323114,93.23399208719759
orig_FSNT,58,238.59948481866948,13125.004371846573,114.54093759030442
orig_FSNT,59,240.41341001080545,15961.18298534336,121.5210683075371
orig_LHFLX,0,88.1332185585825,4369.806267086041,196.53188720626267
orig_LHFLX,1,86.0592869098492,3819.5611794527176,163.81199035498202
orig_LHFLX,2,86.50166792410919,3254.414226281332,120.37667714036338
orig_LHFLX,3,88.44631402427964,3238.212158147913,107.08318747160513
orig_LHFLX,4,87.48025016503139,3185.809445656888,130.60172325835248
orig_LHFLX,5,91.75716809855876,3802.1676920466666,148.12350099528817
orig_LHFLX,6,91.60167364086881,3696.9101687544776,149.9599480018089
orig_LHFLX,7,87.27137886912682,3182.540903758302,135.05453392320075
orig_LHFLX,8,84.92355276763995,2806.021212861788,128.76494990716532
orig_LHFLX,9,85.90033631386557,3300.3403994324417,166.7855488106572
orig_LHFLX,10,86.72005902371164,3851.846728459152,212.95708391160278
orig_LHFLX,11,88.28357331334844,4495.333021350523,231.97308363021864
orig_LHFLX,12,88.40370187534432,4475.34290962904,210.185215343283
orig_LHFLX,13,88.3416434365986,3998.71987536315,161.27877678650304
orig_LHFLX,14,86.24457090196664,3214.4601963217533,122.41299947192437
orig_LHFLX,15,86.9943963189931,3156.7646580218748,118.26302649739696
orig_LHFLX,16,89.66241264264731,3491.3443208574463,128.44909351933285
orig_LHFLX,17,89.9443811902861,3591.194324763923,146.38735917878918
orig_LHFLX,18,91.53835686872931,3645.419624891244,155.55761467613365
orig_LHFLX,19,87.12237075525184,3191.6472774436793,131.34059991791875
orig_LHFLX,20,85.60194719020303,2985.9258873733515,135.89052977188655
orig_LHFLX,21,84.14033450752926,3361.584178417279,178.4648743421875
orig_LHFLX,22,85.68557300988368,3844.17528574656,192.96620490010193
orig_LHFLX,23,87.46149295710799,4260.683269243969,200.7081049337985
orig_LHFLX,24,88.04581139806228,4808.688729594285,230.1015633173566
orig_LHFLX,25,88.05677148159455,3940.084588696419,168.01485035505925
orig_LHFLX,26,86.31844633671386,3421.460318578208,141.3524950108571
orig_LHFLX,27,85.57460290684102,3172.552285182664,121.06173368495452
orig_LHFLX,28,88.20285094386561,3179.3455992526538,124.3653381721808
orig_LHFLX,29,91.6975428320201,3798.3816373348573,149.8798938703501
orig_LHFLX,30,90.86431613553617,3538.057628288955,148.55627926663308
orig_LHFLX,31,87.76262543276738,3244.6412800623266,142.8864957519001
orig_LHFLX,32,84.55116500596442,2879.538008157723,137.84608617606267
orig_LHFLX,33,84.28254397412856,3199.8772084649677,162.4301128697041
orig_LHFLX,34,86.96197168121823,3824.1481910643843,207.54629861169582
orig_LHFLX,35,86.15667715549587,4179.88329581669,208.66897992929265
orig_LHFLX,36,88.62146476307471,4504.682126154219,205.12166671187077
orig_LHFLX,37,85.87028257461655,3895.9616493751305,164.65039266388936
orig_LHFLX,38,88.31250158502321,3555.511575798507,130.17982375379927
orig_LHFLX,39,85.45098551102738,2981.4535718760767,108.1112946335802
orig_LHFLX,40,87.64255046966744,3168.4708326721707,123.31419546802074
orig_LHFLX,41,91.84898145903526,3846.2724779276555,146.1855191048234
orig_LHFLX,42,90.51562583635125,3526.1910593929993,146.01122626643752
orig_LHFLX,43,87.11387494180524,3190.817272661478,136.02896193724223
orig_LHFLX,44,83.35682246415413,2741.88300029757,122.61241062618018
orig_LHFLX,45,84.87417423987469,3229.8041223283244,168.20995339251837
orig_LHFLX,46,86.71224503865551,3787.2938455724975,203.74731997706655
orig_LHFLX,47,87.03861105620504,4331.345474724028,206.67713853805282
orig_LHFLX,48,88.69661945422445,4468.986245518958,202.5856735403271
orig_LHFLX,49,87.40592153237651,4010.994301559085,179.61309065274756
orig_LHFLX,50,85.27694772977964,3135.0431330015263,118.54177198946293
orig_LHFLX,51,86.40492727535677,2856.425982961074,102.10293951761557
orig_LHFLX,52,89.7580037301148,3402.753778171069,120.57595094304286
orig_LHFLX,53,90.34142310169254,3497.1841093231005,145.42397615547847
orig_LHFLX,54,92.17620857500123,3748.93451878668,155.28470647493793
orig_LHFLX,55,87.16516661589719,3090.8035161837356,128.8288741410909
orig_LHFLX,56,86.60498923400785,3132.6014505511407,140.89936483442798
orig_LHFLX,57,84.93996216767782,3272.7675713935355,177.53027153485277
orig_LHFLX,58,87.41852461621696,3921.3051958123438,174.40221828401334
orig_LHFLX,59,88.05693700768921,4287.920221947868,204.91464891731013
orig_PRECC,0,2.2652241071895327e-08,1.1330331582862338e-15,8.887027627005762e-17
orig_PRECC,1,2.2959611732984253e-08,1.0300315242632684e-15,7.104570342077304e-17
orig_PRECC,2,2.2726783481435666e-08,9.812447963539782e-16,6.297309323287423e-17
orig_PRECC,3,2.299493991533733e-08,9.190927556461607e-16,6.988827438599778e-17
orig_PRECC,4,2.3359751590613388e-08,9.879157702368816e-16,9.218458726190203e-17
orig_PRECC,5,2.3914696314394008e-08,1.0806165137333892e-15,8.416531831059782e-17
orig_PRECC,6,2.462999200771924e-08,1.1440589755484864e-15,8.611276864614718e-17
orig_PRECC,7,2.3412163352001615e-08,1.206315308463102e-15,8.546427260508068e-17
orig_PRECC,8,2.1984826872177794e-08,1.0926570277075665e-15,7.909796398183795e-17
orig_PRECC,9,2.2164893186389225e-08,1.070984935676519e-15,6.844044865942511e-17
orig_PRECC,10,2.2518014121682657e-08,1.0889685829960585e-15,7.614685172664291e-17
orig_PRECC,11,2.2570714738563727e-08,1.0972076013617567e-15,8.402469635856364e-17
orig_PRECC,12,2.2783717246063375e-08,1.1575913456959791e-15,8.304447246645493e-17
orig_PRECC,13,2.30849615903769e-08,1.1473969678473662e-15,7.158805721468469e-17
orig_PRECC,14,2.1985126636346374e-08,9.041259351564517e-16,6.121931884800847e-17
orig_PRECC,15,2.2817600594374303e-08,9.924122202221749e-16,7.636590210556074e-17
orig_PRECC,16,2.3488429217564306e-08,1.038456345556732e-15,8.816329209341131e-17
orig_PRECC,17,2.370344593639431e-08,1.1003987275511895e-15,9.935003944409511e-17
orig_PRECC,18,2.4411464808081973e-08,1.1889585304357715e-15,1.0062646667815898e-16
orig_PRECC,19,2.3118891568288544e-08,1.1293029777718128e-15,9.128699472410549e-17
orig_PRECC,20,2.2507636224730605e-08,1.1828215851829146e-15,9.544376853078223e-17
orig_PRECC,21,2.1962516656084792e-08,1.15066757031215e-15,8.013327826756847e-17
orig_PRECC,22,2.225606700912124e-08,1.05625218626154e-15,7.327316618881895e-17
orig_PRECC,23,2.2844785257826924e-08,1.1067632175768637e-15,8.122063827347526e-17
orig_PRECC,24,2.2977431482871486e-08,1.15681280874275e-15,8.144012175241923e-17
orig_PRECC,25,2.264571128604259e-08,1.0385056390144455e-15,7.112224542636848e-17
orig_PRECC,26,2.231977523829217e-08,1.0847410210856365e-15,7.628528906575244e-17
orig_PRECC,27,2.200442393114957e-08,9.467286379343744e-16,7.66989814592595e-17
orig_PRECC,28,2.3583194241973648e-08,9.470680938445903e-16,7.461318758550987e-17
orig_PRECC,29,2.460264802842044e-08,1.1073484300732213e-15,9.746196410648391e-17
orig_PRECC,30,2.4732368784055456e-08,1.1022801726922e-15,8.645179093023673e-17
orig_PRECC,31,2.358669800038563e-08,1.225186590036362e-15,9.968470973693225e-17
orig_PRECC,32,2.239161576451543e-08,1.1034634365208272e-15,8.634765165027794e-17
orig_PRECC,33,2.184663491806978e-08,1.0555639363571983e-15,7.490801666154047e-17
orig_PRECC,34,2.2509490241027345e-08,1.1324928292595734e-15,8.602268549829107e-17
orig_PRECC,35,2.1997587281402318e-08,1.0648005553239333e-15,9.18123375254365e-17
orig_PRECC,36,2.3209344249583707e-08,1.2206915038083318e-15,9.535893579754373e-17
orig_PRECC,37,2.2128931180022318e-08,1.073642650008831e-15,7.156430712132842e-17
orig_PRECC,38,2.2665186413539565e-08,1.0427895233022331e-15,7.220850776303103e-17
orig_PRECC,39,2.239363780288969e-08,9.02236354339775e-16,7.727866953492896e-17
orig_PRECC,40,2.3270696733360748e-08,8.67829411583283e-16,7.076423796039345e-17
orig_PRECC,41,2.4636356334740424e-08,1.071232338838725e-15,7.865227060367621e-17
orig_PRECC,42,2.4740035071400123e-08,1.186769779329611e-15,9.778429663306828e-17
orig_PRECC,43,2.3754852553358193e-08,1.1991856675137929e-15,8.573176070374261e-17
orig_PRECC,44,2.177045283338826e-08,9.743458191830258e-16,7.726571114060371e-17
orig_PRECC,45,2.231531206182871e-08,1.0871303617614216e-15,8.018580571726138e-17
orig_PRECC,46,2.2432126567623737e-08,1.079126042796429e-15,8.364395192516965e-17
orig_PRECC,47,2.2671262053334034e-08,1.067208193895539e-15,8.078107636374067e-17
orig_PRECC,48,2.2921286612770434e-08,1.194456476773449e-15,8.088711937846888e-17
orig_PRECC,49,2.221947524718775e-08,1.1389285057630062e-15,8.120664825801305e-17
orig_PRECC,50,2.197345109181608e-08,9.315936490978576e-16,6.293995592620015e-17
orig_PRECC,51,2.2785845610152792e-08,8.534325178552321e-16,6.708519266011666e-17
orig_PRECC,52,2.3650825737787963e-08,9.93476683445929e-16,8.551631617651788e-17
orig_PRECC,53,2.4600428701037388e-08,9.627912063985656e-16,6.909305258434249e-17
orig_PRECC,54,2.4076784592961158e-08,1.2071451878330415e-15,8.295633950529542e-17
orig_PRECC,55,2.350685742872225e-08,1.1217823490355341e-15,9.097155247291098e-17
orig_PRECC,56,2.2967574905058695e-08,1.3502481686668475e-15,9.262370314547824e-17
orig_PRECC,57,2.186268899654119e-08,1.0728473082150452e-15,7.266155378863881e-17
orig_PRECC,58,2.2379186335724067e-08,1.1190065314483526e-15,7.463138981909905e-17
orig_PRECC,59,2.3096926279838968e-08,1.1042564177828214e-15,7.293063324166022e-17
orig_PRECL,0,1.2391866528177785e-08,2.622894685458447e-16,3.565375851649453e-17
orig_PRECL,1,1.1410816123209321e-08,2.068094183502175e-16,3.0108458942619136e-17
